               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.039693,            0.021537,                   0,              0.7168,             0.73026,             0.76116,             0.36146,            0.043329,            0.024672,                   0,           0.0010067,           0.0010067,           0.0010067
                 114,            0.039721,            0.021167,                   0,             0.71652,              0.7303,             0.76098,             0.36133,            0.043332,            0.024678,                   0,          0.00099333,          0.00099333,          0.00099333
                 115,            0.039736,            0.021582,                   0,             0.71592,              0.7312,             0.76105,             0.36133,            0.043334,            0.024681,                   0,             0.00098,             0.00098,             0.00098
                 116,             0.03957,            0.021393,                   0,             0.71567,             0.73203,             0.76126,             0.36145,            0.043336,            0.024681,                   0,          0.00096667,          0.00096667,          0.00096667
                 117,            0.039649,            0.021336,                   0,             0.71673,             0.73165,             0.76128,             0.36121,            0.043341,            0.024687,                   0,          0.00095333,          0.00095333,          0.00095333
                 118,            0.039627,            0.021413,                   0,             0.71723,              0.7306,              0.7608,             0.36094,            0.043347,            0.024695,                   0,             0.00094,             0.00094,             0.00094
                 119,            0.039692,            0.021332,                   0,             0.71718,             0.73064,             0.76055,             0.36084,            0.043349,            0.024701,                   0,          0.00092667,          0.00092667,          0.00092667
                 120,            0.039701,            0.021338,                   0,             0.71723,             0.73015,             0.76051,             0.36082,            0.043354,            0.024709,                   0,          0.00091333,          0.00091333,          0.00091333
                 121,            0.039433,             0.02134,                   0,              0.7173,              0.7306,             0.76068,             0.36078,            0.043358,            0.024714,                   0,              0.0009,              0.0009,              0.0009
                 122,            0.039582,            0.021418,                   0,             0.71719,             0.73079,             0.76063,              0.3607,            0.043359,            0.024716,                   0,          0.00088667,          0.00088667,          0.00088667
                 123,              0.0393,            0.021179,                   0,             0.71774,             0.72943,             0.76045,             0.36057,            0.043362,            0.024722,                   0,          0.00087333,          0.00087333,          0.00087333
                 124,            0.039513,            0.021366,                   0,             0.71821,              0.7292,             0.76067,             0.36053,            0.043365,            0.024724,                   0,             0.00086,             0.00086,             0.00086
                 125,            0.039535,            0.021348,                   0,             0.71781,             0.72939,             0.76062,             0.36051,            0.043371,             0.02473,                   0,          0.00084667,          0.00084667,          0.00084667
                 126,            0.039323,            0.021279,                   0,             0.71831,             0.72895,             0.76045,             0.36043,            0.043374,             0.02473,                   0,          0.00083333,          0.00083333,          0.00083333
                 127,              0.0393,            0.021015,                   0,             0.71787,             0.72984,             0.76058,             0.36049,            0.043381,            0.024736,                   0,             0.00082,             0.00082,             0.00082
                 128,            0.039354,            0.021286,                   0,             0.71863,             0.72897,             0.76033,             0.36041,            0.043385,            0.024746,                   0,          0.00080667,          0.00080667,          0.00080667
                 129,            0.039177,            0.021072,                   0,             0.71877,             0.72984,             0.76045,             0.36034,            0.043391,             0.02475,                   0,          0.00079333,          0.00079333,          0.00079333
                 130,            0.039361,            0.021188,                   0,             0.71817,             0.73052,             0.76035,             0.36038,            0.043397,            0.024751,                   0,             0.00078,             0.00078,             0.00078
                 131,             0.03909,            0.020877,                   0,             0.71843,             0.73022,             0.76039,             0.36026,              0.0434,            0.024754,                   0,          0.00076667,          0.00076667,          0.00076667
                 132,            0.039156,            0.020979,                   0,             0.71795,             0.73026,             0.76012,             0.36019,            0.043404,            0.024763,                   0,          0.00075333,          0.00075333,          0.00075333
                 133,             0.03898,            0.020991,                   0,              0.7186,             0.72962,              0.7599,              0.3602,             0.04341,            0.024769,                   0,             0.00074,             0.00074,             0.00074
