,File,Energy inside Thyrocyte,Energy inside Confounder,Pointing game,Head,Level,Thyrocyte Count,Confounder Count
3285,original_LS-232_5_1,0.025978151708841324,0.0,thyrocyte,P4,LEVEL_III,1,0
3286,original_LS-510_1_4,0.0,0.4088354706764221,confounder,P4,LEVEL_III,0,32
3287,original_LS-640_5_8,0.0,0.0006266138516366482,background,P4,LEVEL_III,0,1
3288,original_LS-289_5_5,0.0,0.021726585924625397,background,P4,LEVEL_III,0,1
3289,original_LS-270_0_7,0.0,0.07223790884017944,background,P4,LEVEL_III,0,5
3290,original_LS-232_3_7,0.0032514543272554874,0.07723361253738403,background,P4,LEVEL_III,1,5
3291,original_LS-289_5_1,0.0,0.09981976449489594,background,P4,LEVEL_III,0,4
3292,original_LS-346_1_3,0.7266347408294678,0.0009465613984502852,thyrocyte,P4,LEVEL_III,11,3
3293,original_LS-228_2_1,0.0,0.0851258784532547,background,P4,LEVEL_III,0,4
3294,original_LS-270_1_7,0.0,0.12164230644702911,background,P4,LEVEL_III,0,9
3295,original_LS-480_1_2,0.7634027004241943,0.0014979671686887741,thyrocyte,P4,LEVEL_III,42,5
3296,original_LS-100_0_3,0.0,0.08397836238145828,background,P4,LEVEL_III,0,6
3297,original_LS-623_2_7,0.0,0.015624422580003738,background,P4,LEVEL_III,0,4
3298,original_LS-480_3_1,0.0,0.008109643124043941,background,P4,LEVEL_III,0,1
3299,original_LS-289_4_7,0.0,0.03764693811535835,background,P4,LEVEL_III,0,4
3300,original_LS-346_0_2,0.0,0.14993323385715485,background,P4,LEVEL_III,0,7
3301,original_LS-623_5_1,0.0,0.03490053489804268,background,P4,LEVEL_III,0,3
3302,original_LS-270_0_5,0.0014614517567679286,0.12539410591125488,confounder,P4,LEVEL_III,1,9
3303,original_LS-270_5_1,0.0,0.03529896214604378,background,P4,LEVEL_III,0,3
3304,original_LS-270_3_2,0.00021861963614355773,0.14939585328102112,confounder,P4,LEVEL_III,1,13
3305,original_LS-505_5_7,0.0,0.022268759086728096,background,P4,LEVEL_III,0,3
3306,original_LS-232_0_3,0.025966664776206017,0.03668741136789322,background,P4,LEVEL_III,3,3
3307,original_LS-640_1_6,0.0,0.07841414958238602,background,P4,LEVEL_III,0,7
3308,original_LS-270_5_2,0.0,0.022051814943552017,background,P4,LEVEL_III,0,4
